,images,angles
108,10094_cam-image_array_.jpg,0.05270653963088989
109,10095_cam-image_array_.jpg,0.0
110,10096_cam-image_array_.jpg,0.09029605239629745
111,10097_cam-image_array_.jpg,0.24794471263885498
112,10098_cam-image_array_.jpg,0.40196630358695984
113,10099_cam-image_array_.jpg,0.4524659216403961
114,101_cam-image_array_.jpg,0.0
115,1010_cam-image_array_.jpg,0.0509578175842762
116,10100_cam-image_array_.jpg,0.29953867197036743
117,10101_cam-image_array_.jpg,0.1434890478849411
118,10102_cam-image_array_.jpg,0.0
119,10103_cam-image_array_.jpg,0.0
120,10104_cam-image_array_.jpg,0.0
121,10105_cam-image_array_.jpg,0.13379982113838196
122,10106_cam-image_array_.jpg,0.3126404583454132
123,10107_cam-image_array_.jpg,0.4698081314563751
124,10108_cam-image_array_.jpg,0.3140049874782562
125,10109_cam-image_array_.jpg,0.14278538525104523
126,1011_cam-image_array_.jpg,0.0
127,10110_cam-image_array_.jpg,0.0018263274105265737
128,10111_cam-image_array_.jpg,0.0
129,10112_cam-image_array_.jpg,0.08960238844156265
130,10113_cam-image_array_.jpg,0.2460535764694214
131,10114_cam-image_array_.jpg,0.29664722084999084
132,10115_cam-image_array_.jpg,0.1396593451499939
133,10116_cam-image_array_.jpg,0.0
134,10117_cam-image_array_.jpg,0.0
135,10118_cam-image_array_.jpg,0.05155380442738533
136,10119_cam-image_array_.jpg,0.20784711837768555
137,1012_cam-image_array_.jpg,0.0
138,10120_cam-image_array_.jpg,0.36370959877967834
139,10121_cam-image_array_.jpg,0.34295031428337097
140,10122_cam-image_array_.jpg,0.1869189292192459
141,10123_cam-image_array_.jpg,0.030038753524422646
142,10124_cam-image_array_.jpg,0.0
143,10125_cam-image_array_.jpg,0.15868641436100006
144,10126_cam-image_array_.jpg,0.31409621238708496
145,10127_cam-image_array_.jpg,0.47058573365211487
146,10128_cam-image_array_.jpg,0.31382694840431213
147,10129_cam-image_array_.jpg,0.15713845193386078
148,1013_cam-image_array_.jpg,0.0
149,10130_cam-image_array_.jpg,0.0015981224132701755
150,10131_cam-image_array_.jpg,0.0
151,10132_cam-image_array_.jpg,0.0
152,10133_cam-image_array_.jpg,0.15541712939739227
153,10134_cam-image_array_.jpg,0.0003660020011011511
154,10135_cam-image_array_.jpg,0.0
155,10136_cam-image_array_.jpg,0.0
156,10137_cam-image_array_.jpg,0.0
157,10138_cam-image_array_.jpg,0.0
158,10139_cam-image_array_.jpg,0.053675830364227295
159,1014_cam-image_array_.jpg,0.0
160,10140_cam-image_array_.jpg,0.2101069539785385
161,10141_cam-image_array_.jpg,0.26230788230895996
162,10142_cam-image_array_.jpg,0.10678305476903915
163,10143_cam-image_array_.jpg,0.0
164,10144_cam-image_array_.jpg,0.0
165,10145_cam-image_array_.jpg,0.15821363031864166
166,10146_cam-image_array_.jpg,0.3140040338039398
167,10147_cam-image_array_.jpg,0.4697360694408417
168,10148_cam-image_array_.jpg,0.1418115347623825
169,10149_cam-image_array_.jpg,0.05651981011033058
170,1015_cam-image_array_.jpg,0.0
171,10150_cam-image_array_.jpg,0.03772551193833351
172,10151_cam-image_array_.jpg,0.0
173,10152_cam-image_array_.jpg,0.0
174,10153_cam-image_array_.jpg,0.20778502523899078
175,10154_cam-image_array_.jpg,0.24360936880111694
176,10155_cam-image_array_.jpg,0.03617206588387489
177,10156_cam-image_array_.jpg,0.0
178,10157_cam-image_array_.jpg,0.0
179,10158_cam-image_array_.jpg,0.0
180,10159_cam-image_array_.jpg,0.20824962854385376
181,1016_cam-image_array_.jpg,0.0
182,10160_cam-image_array_.jpg,0.31198790669441223
183,10161_cam-image_array_.jpg,0.2087242156267166
184,10162_cam-image_array_.jpg,0.10392720252275467
185,10163_cam-image_array_.jpg,0.0
186,10164_cam-image_array_.jpg,0.03777478635311127
187,10165_cam-image_array_.jpg,0.2465190887451172
188,10166_cam-image_array_.jpg,0.4152105152606964
189,10167_cam-image_array_.jpg,0.3789982795715332
190,10168_cam-image_array_.jpg,0.274616539478302
191,10169_cam-image_array_.jpg,0.06439916044473648
192,1017_cam-image_array_.jpg,0.0
193,10170_cam-image_array_.jpg,0.0
194,10171_cam-image_array_.jpg,0.0
195,10172_cam-image_array_.jpg,0.037975579500198364
196,10173_cam-image_array_.jpg,0.0
197,10174_cam-image_array_.jpg,0.0
198,10175_cam-image_array_.jpg,0.0
199,10176_cam-image_array_.jpg,0.0
200,10177_cam-image_array_.jpg,0.0
201,10178_cam-image_array_.jpg,-0.038393594324588776
202,10179_cam-image_array_.jpg,-0.1421610563993454
203,1018_cam-image_array_.jpg,0.0
204,10180_cam-image_array_.jpg,-0.03784412518143654
205,10181_cam-image_array_.jpg,0.0514579601585865
206,10182_cam-image_array_.jpg,0.15599484741687775
207,10183_cam-image_array_.jpg,0.3654693067073822
208,10184_cam-image_array_.jpg,0.4687274694442749
209,10185_cam-image_array_.jpg,0.26167258620262146
210,10186_cam-image_array_.jpg,0.1560952216386795
211,10187_cam-image_array_.jpg,0.0
212,10188_cam-image_array_.jpg,0.0
213,10189_cam-image_array_.jpg,0.1574670523405075
214,1019_cam-image_array_.jpg,0.0
215,10190_cam-image_array_.jpg,0.26140615344047546
216,10191_cam-image_array_.jpg,0.42665210366249084
217,10192_cam-image_array_.jpg,0.2793388068675995
218,10193_cam-image_array_.jpg,0.0708281621336937
219,10194_cam-image_array_.jpg,0.0
220,10195_cam-image_array_.jpg,0.20887117087841034
221,10196_cam-image_array_.jpg,0.31442752480506897
222,10197_cam-image_array_.jpg,0.20767098665237427
223,10198_cam-image_array_.jpg,0.10188368707895279
224,10199_cam-image_array_.jpg,0.0
225,102_cam-image_array_.jpg,0.05254681408405304
226,1020_cam-image_array_.jpg,0.0
227,10200_cam-image_array_.jpg,0.0
228,10201_cam-image_array_.jpg,0.0
229,10202_cam-image_array_.jpg,0.0
230,10203_cam-image_array_.jpg,0.1564101278781891
231,10204_cam-image_array_.jpg,0.26142436265945435
232,10205_cam-image_array_.jpg,0.4702407121658325
233,10206_cam-image_array_.jpg,0.44997426867485046
234,10207_cam-image_array_.jpg,0.31838223338127136
235,10208_cam-image_array_.jpg,0.19352774322032928
236,10209_cam-image_array_.jpg,0.0
237,1021_cam-image_array_.jpg,0.0
238,10210_cam-image_array_.jpg,0.1048307716846466
239,10211_cam-image_array_.jpg,0.0951671227812767
240,10212_cam-image_array_.jpg,0.0
241,10213_cam-image_array_.jpg,0.0
242,10214_cam-image_array_.jpg,0.08927655965089798
243,10215_cam-image_array_.jpg,0.24567937850952148
244,10216_cam-image_array_.jpg,0.2964446246623993
245,10217_cam-image_array_.jpg,0.14285747706890106
246,10218_cam-image_array_.jpg,0.0
247,10219_cam-image_array_.jpg,0.0
248,1022_cam-image_array_.jpg,0.0
249,10220_cam-image_array_.jpg,0.05175459757447243
250,10221_cam-image_array_.jpg,0.20679111778736115
251,10222_cam-image_array_.jpg,0.3634440004825592
252,10223_cam-image_array_.jpg,0.3408985137939453
253,10224_cam-image_array_.jpg,0.18451577425003052
254,10225_cam-image_array_.jpg,0.028359362855553627
255,10226_cam-image_array_.jpg,0.09162858128547668
256,10227_cam-image_array_.jpg,0.3123055398464203
257,10228_cam-image_array_.jpg,0.3668611943721771
258,10229_cam-image_array_.jpg,0.22530709207057953
259,1023_cam-image_array_.jpg,0.0
260,10230_cam-image_array_.jpg,0.06847437471151352
261,10231_cam-image_array_.jpg,0.0
262,10232_cam-image_array_.jpg,0.0
263,10233_cam-image_array_.jpg,0.05244094505906105
264,10234_cam-image_array_.jpg,0.20864664018154144
265,10235_cam-image_array_.jpg,0.41636595129966736
266,10236_cam-image_array_.jpg,0.5209429860115051
267,10237_cam-image_array_.jpg,0.36432385444641113
268,10238_cam-image_array_.jpg,0.2076006680727005
269,10239_cam-image_array_.jpg,0.05254405736923218
270,1024_cam-image_array_.jpg,0.0
271,10240_cam-image_array_.jpg,0.20909200608730316
272,10241_cam-image_array_.jpg,0.36511608958244324
273,10242_cam-image_array_.jpg,0.5217818021774292
274,10243_cam-image_array_.jpg,0.3641614615917206
275,10244_cam-image_array_.jpg,0.20786266028881073
276,10245_cam-image_array_.jpg,0.05243733525276184
277,10246_cam-image_array_.jpg,0.0
278,10247_cam-image_array_.jpg,0.15553942322731018
279,10248_cam-image_array_.jpg,0.3709838390350342
280,10249_cam-image_array_.jpg,0.47054651379585266
281,1025_cam-image_array_.jpg,0.0
282,10250_cam-image_array_.jpg,0.44398513436317444
283,10251_cam-image_array_.jpg,0.2885342240333557
284,10252_cam-image_array_.jpg,0.05812520906329155
285,10253_cam-image_array_.jpg,0.013996214605867863
286,10254_cam-image_array_.jpg,0.15608613193035126
287,10255_cam-image_array_.jpg,0.3120097815990448
288,10256_cam-image_array_.jpg,0.4692906439304352
289,10257_cam-image_array_.jpg,0.36303332448005676
290,10258_cam-image_array_.jpg,0.15467236936092377
291,10259_cam-image_array_.jpg,0.0
292,1026_cam-image_array_.jpg,0.0
293,10260_cam-image_array_.jpg,0.0
294,10261_cam-image_array_.jpg,-0.1551140993833542
295,10262_cam-image_array_.jpg,-0.3149523138999939
296,10263_cam-image_array_.jpg,-0.161772221326828
297,10264_cam-image_array_.jpg,-0.004758794326335192
298,10265_cam-image_array_.jpg,0.0
299,10266_cam-image_array_.jpg,0.0
300,10267_cam-image_array_.jpg,0.0
301,10268_cam-image_array_.jpg,-0.15619200468063354
302,10269_cam-image_array_.jpg,-0.30577149987220764
303,1027_cam-image_array_.jpg,0.05256963148713112
304,10270_cam-image_array_.jpg,-0.14250880479812622
305,10271_cam-image_array_.jpg,-0.037738267332315445
306,10272_cam-image_array_.jpg,0.0
307,10273_cam-image_array_.jpg,0.0
308,10274_cam-image_array_.jpg,0.0
309,10275_cam-image_array_.jpg,0.0
310,10276_cam-image_array_.jpg,0.0
311,10277_cam-image_array_.jpg,0.0
312,10278_cam-image_array_.jpg,0.0
313,10279_cam-image_array_.jpg,0.0
314,1028_cam-image_array_.jpg,0.2095702737569809
315,10280_cam-image_array_.jpg,0.0
316,10281_cam-image_array_.jpg,-0.10491839051246643
317,10282_cam-image_array_.jpg,-0.0021320574451237917
318,10283_cam-image_array_.jpg,0.0
319,10284_cam-image_array_.jpg,0.0
320,10285_cam-image_array_.jpg,0.0
321,10286_cam-image_array_.jpg,0.0
322,10287_cam-image_array_.jpg,0.0
323,10288_cam-image_array_.jpg,-0.15560787916183472
324,10289_cam-image_array_.jpg,-0.10441914200782776
325,1029_cam-image_array_.jpg,0.2594967186450958
326,10290_cam-image_array_.jpg,0.0
327,10291_cam-image_array_.jpg,0.0
328,10292_cam-image_array_.jpg,0.0
329,10293_cam-image_array_.jpg,-0.10477419942617416
330,10294_cam-image_array_.jpg,-0.3137713372707367
331,10295_cam-image_array_.jpg,-0.4177241027355194
332,10296_cam-image_array_.jpg,-0.31397393345832825
333,10297_cam-image_array_.jpg,-0.20944251120090485
334,10298_cam-image_array_.jpg,-0.0017250151140615344
335,10299_cam-image_array_.jpg,0.0
336,103_cam-image_array_.jpg,0.17228563129901886
337,1030_cam-image_array_.jpg,0.10377568751573563
338,10300_cam-image_array_.jpg,-0.20749390125274658
339,10301_cam-image_array_.jpg,-0.31246885657310486
340,10302_cam-image_array_.jpg,-0.21116751432418823
341,10303_cam-image_array_.jpg,-0.10659229755401611
342,10304_cam-image_array_.jpg,0.0
343,10305_cam-image_array_.jpg,0.0
344,10306_cam-image_array_.jpg,-0.054185107350349426
345,10307_cam-image_array_.jpg,-0.1571120023727417
346,10308_cam-image_array_.jpg,-0.36522379517555237
347,10309_cam-image_array_.jpg,-0.3896275460720062
348,1031_cam-image_array_.jpg,0.0
349,10310_cam-image_array_.jpg,-0.1811269372701645
350,10311_cam-image_array_.jpg,-0.0758434608578682
351,10312_cam-image_array_.jpg,0.0
352,10313_cam-image_array_.jpg,-0.10277446359395981
353,10314_cam-image_array_.jpg,-0.32067766785621643
354,10315_cam-image_array_.jpg,-0.34429648518562317
355,10316_cam-image_array_.jpg,-0.13703806698322296
356,10317_cam-image_array_.jpg,-0.032506655901670456
357,10318_cam-image_array_.jpg,0.0
358,10319_cam-image_array_.jpg,0.0
359,1032_cam-image_array_.jpg,0.0
360,10320_cam-image_array_.jpg,0.0
361,10321_cam-image_array_.jpg,0.0
362,10322_cam-image_array_.jpg,-0.20943337678909302
363,10323_cam-image_array_.jpg,-0.1060318723320961
364,10324_cam-image_array_.jpg,0.0
365,10325_cam-image_array_.jpg,0.0
366,10326_cam-image_array_.jpg,0.0
367,10327_cam-image_array_.jpg,0.0
368,10328_cam-image_array_.jpg,-0.054574836045503616
369,10329_cam-image_array_.jpg,-0.210127055644989
370,1033_cam-image_array_.jpg,0.0
371,10330_cam-image_array_.jpg,-0.38269197940826416
372,10331_cam-image_array_.jpg,-0.35228538513183594
373,10332_cam-image_array_.jpg,-0.19638997316360474
374,10333_cam-image_array_.jpg,-0.04000084474682808
375,10334_cam-image_array_.jpg,0.0
376,10335_cam-image_array_.jpg,0.0
377,10336_cam-image_array_.jpg,-0.09045485407114029
378,10337_cam-image_array_.jpg,-0.24595774710178375
379,10338_cam-image_array_.jpg,-0.2964245080947876
380,10339_cam-image_array_.jpg,-0.14205335080623627
381,1034_cam-image_array_.jpg,0.0
382,10340_cam-image_array_.jpg,0.0
383,10341_cam-image_array_.jpg,0.0
384,10342_cam-image_array_.jpg,0.0
385,10343_cam-image_array_.jpg,-0.09196720272302628
386,10344_cam-image_array_.jpg,-0.24856352806091309
387,10345_cam-image_array_.jpg,-0.4035297632217407
388,10346_cam-image_array_.jpg,-0.11842725425958633
389,10347_cam-image_array_.jpg,-0.07383005321025848
390,10348_cam-image_array_.jpg,0.0
391,10349_cam-image_array_.jpg,0.0
392,1035_cam-image_array_.jpg,0.0
393,10350_cam-image_array_.jpg,-0.15654794871807098
394,10351_cam-image_array_.jpg,-0.3125784397125244
395,10352_cam-image_array_.jpg,-0.3638164699077606
396,10353_cam-image_array_.jpg,-0.2075222283601761
397,10354_cam-image_array_.jpg,-0.05051884427666664
398,10355_cam-image_array_.jpg,0.0
399,10356_cam-image_array_.jpg,0.0
400,10357_cam-image_array_.jpg,0.0
401,10358_cam-image_array_.jpg,0.0
402,10359_cam-image_array_.jpg,0.0
403,1036_cam-image_array_.jpg,0.0
404,10360_cam-image_array_.jpg,0.0
405,10361_cam-image_array_.jpg,0.0
406,10362_cam-image_array_.jpg,0.0
407,10363_cam-image_array_.jpg,0.0
408,10364_cam-image_array_.jpg,0.0
409,10365_cam-image_array_.jpg,0.0
410,10366_cam-image_array_.jpg,0.0
411,10367_cam-image_array_.jpg,0.0525687150657177
412,10368_cam-image_array_.jpg,0.0
413,10369_cam-image_array_.jpg,0.0
414,1037_cam-image_array_.jpg,0.0
415,10370_cam-image_array_.jpg,0.0
416,10371_cam-image_array_.jpg,0.0
417,10372_cam-image_array_.jpg,0.0
418,10373_cam-image_array_.jpg,0.0
419,10374_cam-image_array_.jpg,0.0
420,10375_cam-image_array_.jpg,0.0
421,10376_cam-image_array_.jpg,0.0
422,10377_cam-image_array_.jpg,0.05160582438111305
423,10378_cam-image_array_.jpg,0.2078370600938797
424,10379_cam-image_array_.jpg,0.051934387534856796
425,1038_cam-image_array_.jpg,0.0
426,10380_cam-image_array_.jpg,0.0
427,10381_cam-image_array_.jpg,-0.051612213253974915
428,10382_cam-image_array_.jpg,-0.20696908235549927
429,10383_cam-image_array_.jpg,-0.3629310429096222
430,10384_cam-image_array_.jpg,-0.3393433094024658
431,10385_cam-image_array_.jpg,-0.18333657085895538
432,10386_cam-image_array_.jpg,-0.026572315022349358
433,10387_cam-image_array_.jpg,0.0
434,10388_cam-image_array_.jpg,-0.15697051584720612
435,10389_cam-image_array_.jpg,-0.31247711181640625
436,1039_cam-image_array_.jpg,0.0
437,10390_cam-image_array_.jpg,-0.1554573029279709
438,10391_cam-image_array_.jpg,-0.0010633142665028572
439,10392_cam-image_array_.jpg,0.0
440,10393_cam-image_array_.jpg,0.0
441,10394_cam-image_array_.jpg,0.0
442,10395_cam-image_array_.jpg,0.0
443,10396_cam-image_array_.jpg,0.0
444,10397_cam-image_array_.jpg,0.0
445,10398_cam-image_array_.jpg,0.0
446,10399_cam-image_array_.jpg,-0.08824247121810913
447,104_cam-image_array_.jpg,0.05113030597567558
448,1040_cam-image_array_.jpg,0.08661695569753647
449,10400_cam-image_array_.jpg,-0.24343322217464447
450,10401_cam-image_array_.jpg,-0.21901214122772217
451,10402_cam-image_array_.jpg,-0.06248518452048302
452,10403_cam-image_array_.jpg,0.0
453,10404_cam-image_array_.jpg,0.0
454,10405_cam-image_array_.jpg,-0.1542716771364212
455,10406_cam-image_array_.jpg,-0.31100401282310486
456,10407_cam-image_array_.jpg,-0.2861904203891754
457,10408_cam-image_array_.jpg,-0.12838114798069
458,10409_cam-image_array_.jpg,0.0
459,1041_cam-image_array_.jpg,0.19138477742671967
460,10410_cam-image_array_.jpg,0.0
461,10411_cam-image_array_.jpg,0.0
462,10412_cam-image_array_.jpg,0.0
463,10413_cam-image_array_.jpg,0.0
464,10414_cam-image_array_.jpg,0.0
465,10415_cam-image_array_.jpg,0.0
466,10416_cam-image_array_.jpg,0.0
467,10417_cam-image_array_.jpg,0.0
468,10418_cam-image_array_.jpg,0.0
469,10419_cam-image_array_.jpg,0.0
470,1042_cam-image_array_.jpg,0.2230837345123291
471,10420_cam-image_array_.jpg,0.0
472,10421_cam-image_array_.jpg,0.0
473,10422_cam-image_array_.jpg,0.0
474,10423_cam-image_array_.jpg,0.09064743667840958
475,10424_cam-image_array_.jpg,0.24793194234371185
476,10425_cam-image_array_.jpg,0.09242355823516846
477,10426_cam-image_array_.jpg,0.0
478,10427_cam-image_array_.jpg,0.0
479,10428_cam-image_array_.jpg,0.0
480,10429_cam-image_array_.jpg,0.0
481,1043_cam-image_array_.jpg,0.06800887733697891
482,10430_cam-image_array_.jpg,0.048714395612478256
483,10431_cam-image_array_.jpg,0.2426309734582901
484,10432_cam-image_array_.jpg,0.15659359097480774
485,10433_cam-image_array_.jpg,0.05870844051241875
486,10434_cam-image_array_.jpg,0.0
487,10435_cam-image_array_.jpg,0.0
488,10436_cam-image_array_.jpg,0.0
489,10437_cam-image_array_.jpg,0.0
490,10438_cam-image_array_.jpg,0.13590818643569946
491,10439_cam-image_array_.jpg,0.03096880577504635
492,1044_cam-image_array_.jpg,0.0
493,10440_cam-image_array_.jpg,0.0
494,10441_cam-image_array_.jpg,0.0
495,10442_cam-image_array_.jpg,0.0
496,10443_cam-image_array_.jpg,0.0
497,10444_cam-image_array_.jpg,0.0
498,10445_cam-image_array_.jpg,0.0
499,10446_cam-image_array_.jpg,0.0
500,10447_cam-image_array_.jpg,0.0
501,10448_cam-image_array_.jpg,0.0
502,10449_cam-image_array_.jpg,0.0
503,1045_cam-image_array_.jpg,0.0
504,10450_cam-image_array_.jpg,0.03648240491747856
505,10451_cam-image_array_.jpg,0.14087599515914917
506,10452_cam-image_array_.jpg,0.030300697311758995
507,10453_cam-image_array_.jpg,0.0
508,10454_cam-image_array_.jpg,0.0
509,10455_cam-image_array_.jpg,0.0
510,10456_cam-image_array_.jpg,0.0
511,10457_cam-image_array_.jpg,0.0
512,10458_cam-image_array_.jpg,0.08859661221504211
513,10459_cam-image_array_.jpg,0.29756543040275574
514,1046_cam-image_array_.jpg,0.0
515,10460_cam-image_array_.jpg,0.19352231919765472
516,10461_cam-image_array_.jpg,0.0
517,10462_cam-image_array_.jpg,0.0
518,10463_cam-image_array_.jpg,0.0
519,10464_cam-image_array_.jpg,0.0
520,10465_cam-image_array_.jpg,0.0
521,10466_cam-image_array_.jpg,0.0
522,10467_cam-image_array_.jpg,0.0
523,10468_cam-image_array_.jpg,0.0
524,10469_cam-image_array_.jpg,0.0
525,1047_cam-image_array_.jpg,0.0
526,10470_cam-image_array_.jpg,0.0
527,10471_cam-image_array_.jpg,0.20605182647705078
528,10472_cam-image_array_.jpg,0.31257200241088867
529,10473_cam-image_array_.jpg,0.20780695974826813
530,10474_cam-image_array_.jpg,0.10211095213890076
531,10475_cam-image_array_.jpg,0.0
532,10476_cam-image_array_.jpg,0.0
533,10477_cam-image_array_.jpg,0.0
534,10478_cam-image_array_.jpg,0.0
535,10479_cam-image_array_.jpg,0.0
536,1048_cam-image_array_.jpg,0.0
537,10480_cam-image_array_.jpg,0.0
538,10481_cam-image_array_.jpg,0.0
539,10482_cam-image_array_.jpg,0.0
540,10483_cam-image_array_.jpg,0.0
541,10484_cam-image_array_.jpg,0.0
542,10485_cam-image_array_.jpg,0.0
543,10486_cam-image_array_.jpg,0.0
544,10487_cam-image_array_.jpg,0.0
545,10488_cam-image_array_.jpg,0.0
546,10489_cam-image_array_.jpg,0.0
547,1049_cam-image_array_.jpg,0.0
548,10490_cam-image_array_.jpg,0.0
549,10491_cam-image_array_.jpg,0.08816489577293396
550,10492_cam-image_array_.jpg,0.11261245608329773
551,10493_cam-image_array_.jpg,0.0
552,10494_cam-image_array_.jpg,0.0
553,10495_cam-image_array_.jpg,0.0
554,10496_cam-image_array_.jpg,0.0
555,10497_cam-image_array_.jpg,0.0
556,10498_cam-image_array_.jpg,0.0
557,10499_cam-image_array_.jpg,0.0
558,105_cam-image_array_.jpg,0.0
559,1050_cam-image_array_.jpg,0.0
560,10500_cam-image_array_.jpg,0.0
561,10501_cam-image_array_.jpg,0.0
562,10502_cam-image_array_.jpg,0.0
563,10503_cam-image_array_.jpg,0.0
564,10504_cam-image_array_.jpg,0.0
565,10505_cam-image_array_.jpg,0.05167336389422417
566,10506_cam-image_array_.jpg,0.207430899143219
567,10507_cam-image_array_.jpg,0.1839754581451416
568,10508_cam-image_array_.jpg,0.028833961114287376
569,10509_cam-image_array_.jpg,0.0
570,1051_cam-image_array_.jpg,0.0
571,10510_cam-image_array_.jpg,0.0
572,10511_cam-image_array_.jpg,0.0
573,10512_cam-image_array_.jpg,0.0
574,10513_cam-image_array_.jpg,0.15565532445907593
575,10514_cam-image_array_.jpg,0.30935290455818176
576,10515_cam-image_array_.jpg,0.15023846924304962
577,10516_cam-image_array_.jpg,0.04474599286913872
578,10517_cam-image_array_.jpg,0.0
579,10518_cam-image_array_.jpg,0.0
580,10519_cam-image_array_.jpg,0.0
581,1052_cam-image_array_.jpg,0.0
582,10520_cam-image_array_.jpg,0.05223923921585083
583,10521_cam-image_array_.jpg,0.10007835179567337
584,10522_cam-image_array_.jpg,0.0
585,10523_cam-image_array_.jpg,0.0
586,10524_cam-image_array_.jpg,0.0
587,10525_cam-image_array_.jpg,0.0
588,10526_cam-image_array_.jpg,0.0
589,10527_cam-image_array_.jpg,0.0
590,10528_cam-image_array_.jpg,0.0
591,10529_cam-image_array_.jpg,0.0
592,1053_cam-image_array_.jpg,0.036987122148275375
